SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
7613	AFP_ENG_20080111.0552.LDC2009T13	Los Angeles motel-12	city	Los Angeles-11	1		Figure skating: Ex-US champ Bowman found dead in Los Angeles motel
7626	AFP_ENG_20081012.0107.LDC2009T13	Germany Timo Boll and Christian Suss-9	nationality	Germany-4	1		A pair from Germany Timo Boll and Christian Suss defeated Austria's Werner Schlager and Dutchman Trinko Keen 4-3 (9-11, 11-8, 7-11, 7-11, 11-8, 11-6) to claim the European title in the men's doubles.
7626	AFP_ENG_20081012.0107.LDC2009T13	Germany Timo Boll and Christian Suss-9	religion	christian-8		1	A pair from Germany Timo Boll and Christian Suss defeated Austria's Werner Schlager and Dutchman Trinko Keen 4-3 (9-11, 11-8, 7-11, 7-11, 11-8, 11-6) to claim the European title in the men's doubles.
7626	AFP_ENG_20081012.0107.LDC2009T13	Austria's Werner Schlager and Dutchman Trinko Keen-18	nationality	Austria-11	1		A pair from Germany Timo Boll and Christian Suss defeated Austria's Werner Schlager and Dutchman Trinko Keen 4-3 (9-11, 11-8, 7-11, 7-11, 11-8, 11-6) to claim the European title in the men's doubles.
7628	APW_ENG_20070917.1274.LDC2009T13	NEW YORK 2007-09-17-3	province	NEW YORK-2		1	NEW YORK 2007-09-17 20:05:46 UTC
7632	APW_ENG_20070917.1274.LDC2009T13	Manhattan's state Supreme Court-10	city	Manhattan-6	1		The lawsuit, filed in Manhattan's state Supreme Court, said the state's Medicaid and Elderly Pharmaceutical Insurance Coverage programs have paid more than $100 million (euro72 million) for Vioxx prescriptions since the drug went on sale in 1999.
7636	APW_ENG_20070917.1274.LDC2009T13	New York state Attorney General Andrew M. Cuomo-13	province	New York state-8	1		The filing was announced by New York state Attorney General Andrew M. Cuomo and New York City Mayor Michael Bloomberg.
7636	APW_ENG_20070917.1274.LDC2009T13	New York state Attorney General Andrew M. Cuomo-13	jobTitle	state attorney-9		1	The filing was announced by New York state Attorney General Andrew M. Cuomo and New York City Mayor Michael Bloomberg.
7636	APW_ENG_20070917.1274.LDC2009T13	New York City Mayor Michael Bloomberg-20	jobTitle	mayor-18	1		The filing was announced by New York state Attorney General Andrew M. Cuomo and New York City Mayor Michael Bloomberg.
7656	AFP_ENG_20081113.0621.LDC2009T13	Microsoft chief research-26	jobTitle	chief-25		1	Game-based education is a very exciting concept, and one that we have been interested in for many years, said Microsoft chief research and strategy officer Craig Mundie.
7670	AFP_ENG_20081113.0621.LDC2009T13	the US state of Washington-13	nationality	the US-10	1		Sabi, based near Microsoft's headquarters in the US state of Washington, sees the potential to expand into fun games for teaching children match, science, history and other subjects.
7671	AFP_ENG_20080519.0535.LDC2009T13	Australian shares-2	nationality	Australian-1	1		Australian shares close up 0.3 percent
7685	AFP_ENG_20080519.0535.LDC2009T13	Oil and gas leader Woodside Petroleum-6	jobTitle	leader-4		1	Oil and gas leader Woodside Petroleum surged 10 percent to a record 69.50 dollars and Santos gained 6.8 percent to 19.76 dollars.
7688	AFP_ENG_20080519.0535.LDC2009T13	National Australia Bank-4	nationality	Australia-3	1		Meanwhile National Australia Bank gained 0.2 percent to 34.10 dollars, Commonwealth Bank shed 1.2 percent to 44.41 dollars and ANZ lost 1.2 percent to 22.68 dollars.
7738	NYT_ENG_20080715.0116.LDC2009T13	(golfer Bobby Jones and swimmer Gertrude Ederle)-42	jobTitle	golfer-35	1		Dozens of sidewalk medallions commemorate the early parades, such as the salute to Charles Lindbergh in 1927, and Schwalb considers it great karma that the lone two markers for sports parades (golfer Bobby Jones and swimmer Gertrude Ederle) are both in front of the museum.
7738	NYT_ENG_20080715.0116.LDC2009T13	(golfer Bobby Jones and swimmer Gertrude Ederle)-42	jobTitle	swimmer-39	1		Dozens of sidewalk medallions commemorate the early parades, such as the salute to Charles Lindbergh in 1927, and Schwalb considers it great karma that the lone two markers for sports parades (golfer Bobby Jones and swimmer Gertrude Ederle) are both in front of the museum.
7765	LTW_ENG_20071202.0013.LDC2009T13	beards and head scarves-51	jobTitle	head-50		1	Decades of stifled religious and political freedoms have ignited two trends: an underground radicalism producing militants willing to wage jihad in Iraq, Afghanistan and Europe, and a more moderate, yet potent, religious yearning that can be seen in the increasing numbers of beards and head scarves in cafes and on university campuses.
7765	LTW_ENG_20071202.0013.LDC2009T13	university campuses-57	school	university-56		1	Decades of stifled religious and political freedoms have ignited two trends: an underground radicalism producing militants willing to wage jihad in Iraq, Afghanistan and Europe, and a more moderate, yet potent, religious yearning that can be seen in the increasing numbers of beards and head scarves in cafes and on university campuses.
7786	LTW_ENG_20071202.0013.LDC2009T13	the Algerian border-28	nationality	Algerian-27	1		This year, police killed more than 20 militants in a series of gun battles in a suburb of the capital and in mountains near the Algerian border.
7789	LTW_ENG_20071202.0013.LDC2009T13	many young Tunisian Islamists-8	nationality	Tunisian-7	1		The mobilizing passion for many young Tunisian Islamists is the Iraq war and the perception that their nation is a proxy in Washington's wider battle against the Muslim world.
7789	LTW_ENG_20071202.0013.LDC2009T13	the Iraq war-12	nationality	Iraq-11		1	The mobilizing passion for many young Tunisian Islamists is the Iraq war and the perception that their nation is a proxy in Washington's wider battle against the Muslim world.
7816	LTW_ENG_20071202.0013.LDC2009T13	the desert's rim-22	school	the desert-20		1	Ben Ali is everywhere, Tunisians say, in their neighborhoods, on the coastal cliffs, at the desert's rim, even in the ancient city of Carthage, where whitewashed homes with blue shutters look out into the haze at yachts and tankers crossing the Mediterranean.
7843	LTW_ENG_20071202.0013.LDC2009T13	Tunisia's rugged terrain-9	nationality	Tunisia-6	1		In 2003, he crossed Tunisia's rugged terrain and was arrested at the Algerian border, where he was charged with belonging to a terrorist group.
7843	LTW_ENG_20071202.0013.LDC2009T13	the Algerian border-16	nationality	Algerian-15	1		In 2003, he crossed Tunisia's rugged terrain and was arrested at the Algerian border, where he was charged with belonging to a terrorist group.
7859	CNA_ENG_20071204.0045.LDC2009T13	Humboldt Research Award Agreement-25	city	Humboldt-22		1	The Tsungming Tu Award was set up last year by the NSC, which then signed the Tsungming Tu -- Humboldt Research Award Agreement with Germany's Alexander von Humboldt (AvH) Foundation to commend outstanding academics and experts from both countries.
7859	CNA_ENG_20071204.0045.LDC2009T13	Germany's Alexander von Humboldt (AvH) Foundation-35	nationality	Germany-28	1		The Tsungming Tu Award was set up last year by the NSC, which then signed the Tsungming Tu -- Humboldt Research Award Agreement with Germany's Alexander von Humboldt (AvH) Foundation to commend outstanding academics and experts from both countries.
7859	CNA_ENG_20071204.0045.LDC2009T13	Germany's Alexander von Humboldt (AvH) Foundation-35	city	Humboldt-32		1	The Tsungming Tu Award was set up last year by the NSC, which then signed the Tsungming Tu -- Humboldt Research Award Agreement with Germany's Alexander von Humboldt (AvH) Foundation to commend outstanding academics and experts from both countries.
7872	AFP_ENG_20080824.0286.LDC2009T13	Information Minister Kyaw Hsan-23	jobTitle	minister-21		1	We firmly believe that the way to bring about democracy peacefully is the seven-step road map, Information Minister Kyaw Hsan said in comments to Gambari published in the New Light of Myanmar on Sunday.
7880	AFP_ENG_20070901.0102.LDC2009T13	Two US nuclear-powered aircraft carriers-5	nationality	US-2	1		Two US nuclear-powered aircraft carriers will be among ships involved.
7895	APW_ENG_20081120.1121.LDC2009T13	Spain captain Emilio Sanchez Vicario-23	nationality	Spain-19	1		Argentina has a great team and they want to win and have a big celebration, Spain captain Emilio Sanchez Vicario said.
7895	APW_ENG_20081120.1121.LDC2009T13	Spain captain Emilio Sanchez Vicario-23	jobTitle	captain-20	1		Argentina has a great team and they want to win and have a big celebration, Spain captain Emilio Sanchez Vicario said.
7910	APW_ENG_20081120.1121.LDC2009T13	The Spanish team-4	nationality	Spanish-3	1		The Spanish team has very dangerous players with experience and good tennis is going to have to be played to win, Mancini said.
7914	APW_ENG_20080923.0468.LDC2009T13	the Palestinian territory-27	nationality	Palestinian-26	1		Free Gaza organizer Greta Berlin said about 20 protesters will sail Wednesday from Cyprus aboard a boat named Hope for the 20-hour trip to the Palestinian territory.
7921	APW_ENG_20080923.0468.LDC2009T13	Israeli officials-2	nationality	Israeli-1	1		Israeli officials had said the decision to allow the boats to reach Gaza and then to sail back to Cyprus was an attempt to deny the protesters a propaganda victory.
7934	APW_ENG_20080327.1095.LDC2009T13	Secretary General Amr Moussa-10	jobTitle	secretary general-8	1		According to the report prepared by Secretary General Amr Moussa, the League faces a US$22 million (euro13.94 million) deficit, or about 60 percent of its annual budget.
7940	APW_ENG_20071208.0166.LDC2009T13	South Korea's western shore-12	nationality	South Korea-9	1		Oil from a damaged supertanker has reached South Korea's western shore, a Coast Guard official said Saturday, deepening fears of environmental damage from the country's largest oil spill.
7957	APW_ENG_20071208.0166.LDC2009T13	the South Korean barge-37	nationality	South Korean-36	1		The tanker was at anchor and carrying about 260,000 tons of crude oil -- about 1.8 million barrels -- to be loaded into boats from a nearby port when it was hit by the South Korean barge which was being towed by a small tug boat, said Kim Tae-ho, another Coast Guard official.
7980	NYT_ENG_20071013.0017.LDC2009T13	the training wheels-6	school	training-5		1	We're taking the training wheels off.
8007	XIN_ENG_20071105.0275.LDC2009T13	the Ethiopian military-28	nationality	Ethiopian-27	1		A number of roadside bombs targeted the convoys along the road this week but it is not clear if the blasts left any casualties on the Ethiopian military.
8013	AFP_ENG_20070607.0369.LDC2009T13	Biomet chairman Niles Noblitt-21	jobTitle	chairman-19	1		We believe the proposed price for the transaction is fair to Biomet's shareholders, Biomet chairman Niles Noblitt said.
8017	AFP_ENG_20070607.0369.LDC2009T13	British medical equipment maker Smith-31	nationality	British-27	1		Biomet, which produces artificial hips and other replacement and orthopedic devices as well as spinal products, had previously engaged in preliminary merger talks with British medical equipment maker Smith and Nephew.
8020	AFP_ENG_20080303.0747.LDC2009T13	URGENT ¥¥¥ Israeli armour-5	nationality	Israeli-4	1		URGENT ¥¥¥ Israeli armour starts withdrawal from Gaza camp: witnesses
8021	AFP_ENG_20080303.0747.LDC2009T13	Israeli armoured vehicles-3	nationality	Israeli-1	1		Israeli armoured vehicles have started to withdraw from the Jabaliya refugee camp north of Gaza City, witnesses said Monday.
8031	LTW_ENG_20080215.0053.LDC2009T13	Chinese New Year-7	nationality	Chinese-5	1		Sales usually jump around Chinese New Year.
8032	LTW_ENG_20080215.0053.LDC2009T13	as the Chinese version of Halloween-18	nationality	Chinese-15	1		Shops also offer deep discounts during Ghost Month, often referred to as the Chinese version of Halloween, which this year begins Aug. 1.
8055	LTW_ENG_20080215.0053.LDC2009T13	paper playing cards-26	province	playing-25		1	Red-wrapped boxes of paper dim-sum dumplings crowd shelves next to a paper rice cooker with a removable lid and treasure boxes brimming with paper playing cards.
8058	LTW_ENG_20080215.0053.LDC2009T13	Owner Carol Kwan-3	jobTitle	owner-1	1		Owner Carol Kwan, 42, drifted among her clientele -- mostly middle-aged women chattering in Cantonese -- as she pointed out a hollow $25 Afterlife Airlines airplane emblazoned with a blue phoenix emblem.
8077	LTW_ENG_20080215.0053.LDC2009T13	Chinese people-5	nationality	Chinese-4	1		Even though Chinese people are willing to pay more for funerals, I'm worried that fewer people will be buying the paper goods, she said.
8083	APW_ENG_20080117.0097.LDC2009T13	The president's action-4	jobTitle	president-2		1	The president's action will not allow the anti-submarine warfare training to go forward because an injunction is in place, but the Navy believes it will significantly strengthen its argument in court.
8101	APW_ENG_20080117.0097.LDC2009T13	American men and women-11	nationality	American-8	1		We cannot in good conscience send American men and women into potential trouble spots without adequate training to defend themselves, said Roughead.
8117	APW_ENG_20071221.0604.LDC2009T13	French aid workers-3	nationality	French-1	1		French aid workers will argue international law protects them from charges
8135	APW_ENG_20071221.0604.LDC2009T13	Chadian police-2	nationality	Chadian-1	1		Chadian police stopped their convoy of all-terrain vehicles on its way to the airport with the children on Oct. 25, and the six have been jailed since then in a case that has drawn wide attention, sparked anti-French demonstrations here and created diplomatic tensions between Chad and France.
8138	APW_ENG_20071221.0604.LDC2009T13	Chadian officials-2	nationality	Chadian-1	1		Chadian officials, however, have argued that the agreement only applies in cases where it is not clear where an offense was committed, so the Zoe's Ark case does not fall under it.
8142	APW_ENG_20071221.0604.LDC2009T13	three French journalists-7	nationality	French-6	1		Eleven other foreigners -- three French journalists who had been reporting on the planned evacuation and seven Spanish flight crew members and a Belgian pilot hired to fly out the children -- have been released and flown home.
8142	APW_ENG_20071221.0604.LDC2009T13	seven Spanish flight crew members-21	nationality	Spanish-18	1		Eleven other foreigners -- three French journalists who had been reporting on the planned evacuation and seven Spanish flight crew members and a Belgian pilot hired to fly out the children -- have been released and flown home.
8142	APW_ENG_20071221.0604.LDC2009T13	a Belgian pilot-25	nationality	Belgian-24	1		Eleven other foreigners -- three French journalists who had been reporting on the planned evacuation and seven Spanish flight crew members and a Belgian pilot hired to fly out the children -- have been released and flown home.
8162	APW_ENG_20071202.0604.LDC2009T13	an Israeli official-17	nationality	Israeli-16	1		Israel let 199 Palestinians out of the blockaded Gaza Strip on Sunday, and an Israeli official said more would be allowed to leave for their countries of residence later this week.
8182	APW_ENG_20080904.1055.LDC2009T13	North American residents-15	nationality	American-14		1	It will be available for three weeks as a free download to North American residents, beginning Sept. 23.
8215	APW_ENG_20080130.1492.LDC2009T13	US auto industry-3	nationality	US-1	1		US auto industry expects weak January sales as a tough year begins
8228	APW_ENG_20080130.1492.LDC2009T13	Bear Stearns analyst Peter Nesvold-43	jobTitle	analyst-41	1		Our sense is macroeconomic pressures, particularly deteriorating consumer confidence and gas 'permanently' above $3 a gallon, will increasingly catch up with consumers throughout 2008, weighing on demand for durable goods, Bear Stearns analyst Peter Nesvold said in a recent note to investors.
8236	APW_ENG_20080130.1492.LDC2009T13	Chrysler Vice Chairman Jim Press-20	jobTitle	vice chairman-18	1		GM cut fleet sales by 15 percent and plans more cuts this year, while Chrysler Vice Chairman Jim Press said earlier this month that rental fleet sales propped up 2007 results but would be cut this year.
8250	APW_ENG_20070907.0227.LDC2009T13	the Premier League-17	jobTitle	premier-16		1	Bobby Charlton has called for a reduction in the number of foreign players in the Premier League in a bid to improve England's national team.
8250	APW_ENG_20070907.0227.LDC2009T13	England's national team-26	nationality	England-23	1		Bobby Charlton has called for a reduction in the number of foreign players in the Premier League in a bid to improve England's national team.
8258	APW_ENG_20070907.0227.LDC2009T13	The Premier League-3	jobTitle	premier-2		1	The Premier League has become an attractive -- and lucrative -- destination for foreign players, with the result that homegrown talent has been squeezed out.
8273	APW_ENG_20080113.0677.LDC2009T13	Greek Soccer Results-3	nationality	Greek-1		1	Greek Soccer Results
8295	APW_ENG_20070327.1738.LDC2009T13	New Zealand's team management-5	nationality	New Zealand-2	1		New Zealand's team management had earlier considered wicketkeeper Brendon McCullum to fill in the opening vacancy in place of Vincent who Monday flew back home after fracturing his left wrist during a training session.
8295	APW_ENG_20070327.1738.LDC2009T13	a training session-35	school	training-34		1	New Zealand's team management had earlier considered wicketkeeper Brendon McCullum to fill in the opening vacancy in place of Vincent who Monday flew back home after fracturing his left wrist during a training session.
8303	NYT_ENG_20080809.0130.LDC2009T13	Russian troops-3	nationality	Russian-2	1		When Russian troops rolled into South Ossetia on Friday, Sen. John McCain's response was immediate and tough.
8336	APW_ENG_20081229.0589.LDC2009T13	Lebanese Hezbollah supporters-7	nationality	Lebanese-5	1		Tens of thousands of Lebanese Hezbollah supporters stood under pouring rain Monday to protest Israel's air assault on the Gaza Strip, now into its third day.
8336	APW_ENG_20081229.0589.LDC2009T13	Israel's air assault-18	nationality	Israel-15	1		Tens of thousands of Lebanese Hezbollah supporters stood under pouring rain Monday to protest Israel's air assault on the Gaza Strip, now into its third day.
8339	APW_ENG_20081229.0589.LDC2009T13	Hezbollah leader Hassan Nasrallah-11	jobTitle	leader-9		1	The massive rally was called for by Hezbollah leader Hassan Nasrallah who in a speech on Sunday urged crowds in the Arab and Islamic world to rise up in support of Gaza and declared Monday a day of mourning and solidarity with Gaza.
8341	APW_ENG_20081229.0589.LDC2009T13	Israel's air force-5	nationality	Israel-2	1		Israel's air force will fail to destroy the will of the (Palestinian) fighters firing rockets ... and the residents of (Israeli) settlements 20 and 40 kilometers away from Gaza will remain either outside their settlements or in shelters, he said.
8341	APW_ENG_20081229.0589.LDC2009T13	the (Palestinian) fighters firing rockets-19	nationality	Palestinian-15	1		Israel's air force will fail to destroy the will of the (Palestinian) fighters firing rockets ... and the residents of (Israeli) settlements 20 and 40 kilometers away from Gaza will remain either outside their settlements or in shelters, he said.
8341	APW_ENG_20081229.0589.LDC2009T13	(Israeli) settlements-28	nationality	Israeli-26	1		Israel's air force will fail to destroy the will of the (Palestinian) fighters firing rockets ... and the residents of (Israeli) settlements 20 and 40 kilometers away from Gaza will remain either outside their settlements or in shelters, he said.
8355	APW_ENG_20081229.0589.LDC2009T13	the Egyptian embassy-7	nationality	Egyptian-6	1		The protesters marched to the Egyptian embassy calling for an opening of the Egyptian-Gaza border for supplies and aid to the Palestinians.
8377	APW_ENG_20070221.1461.LDC2009T13	Persian Gulf crude-11	nationality	Persian-9		1	Strong demand growth in Asia is pulling Persian Gulf crude eastward and the new supply from Africa is staying in the Atlantic Basin, said Greg Priddy, global energy analyst at the Eurasia Group in Washington, D.C.
8411	APW_ENG_20070114.0760.LDC2009T13	Greek league-11	nationality	Greek-10	1		Olympiakos beats Panionios 1-0, stays at top of Greek league
8413	APW_ENG_20070114.0760.LDC2009T13	the Greek league-21	nationality	Greek-20	1		Nery Castillo scored an early goal Sunday to help Olympiakos beat Panionios 1-0 and retain its lead in the Greek league.
8449	APW_ENG_20070821.0247.LDC2009T13	President Hu Jintao-17	jobTitle	president-15	1		Large-scale accidents like the mine flood present a test for the communist leadership under President Hu Jintao to prove it can deliver on pledges to improve farmers' and workers' lives.
8458	AFP_ENG_20071208.0274.LDC2009T13	Palestinian president Mahmud Abbas-25	nationality	Palestinian-22	1		Saudi Arabia last February brokered a short-lived power sharing agreement between Hamas and rival faction Fatah, which is led by Palestinian president Mahmud Abbas.
8458	AFP_ENG_20071208.0274.LDC2009T13	Palestinian president Mahmud Abbas-25	jobTitle	president-23	1		Saudi Arabia last February brokered a short-lived power sharing agreement between Hamas and rival faction Fatah, which is led by Palestinian president Mahmud Abbas.
8464	XIN_ENG_20080421.0107.LDC2009T13	French President Nicolas Sarkozy-4	nationality	French-1	1		French President Nicolas Sarkozy is set to meet with United Nations Food and Agriculture Organization (FAO) Director General Jacques Diouf Tuesday to discuss the  ongoing world food crisis, the French presidential palace announced Monday.
8464	XIN_ENG_20080421.0107.LDC2009T13	French President Nicolas Sarkozy-4	jobTitle	president-2	1		French President Nicolas Sarkozy is set to meet with United Nations Food and Agriculture Organization (FAO) Director General Jacques Diouf Tuesday to discuss the  ongoing world food crisis, the French presidential palace announced Monday.
8464	XIN_ENG_20080421.0107.LDC2009T13	the French presidential palace-37	nationality	French-35	1		French President Nicolas Sarkozy is set to meet with United Nations Food and Agriculture Organization (FAO) Director General Jacques Diouf Tuesday to discuss the  ongoing world food crisis, the French presidential palace announced Monday.
8475	APW_ENG_20070319.0041.LDC2009T13	Senior European Union representatives-4	jobTitle	senior-1		1	Senior European Union representatives were to meet with U.S. Secretary of State Condoleezza Rice Monday to prepare the ground for an EU-U.S. summit on April 30 in Washington.
8475	APW_ENG_20070319.0041.LDC2009T13	U.S. Secretary of State Condoleezza Rice-14	jobTitle	secretary of state-12	1		Senior European Union representatives were to meet with U.S. Secretary of State Condoleezza Rice Monday to prepare the ground for an EU-U.S. summit on April 30 in Washington.
8479	APW_ENG_20070319.0041.LDC2009T13	the German foreign minister-14	nationality	German-12	1		Ahead of Steinmeier's departure from Germany on Sunday, the German foreign minister suggested that the U.S. plan to build a missile defense system in Europe-- an issue that has been a point of contention -- has merits.
8483	APW_ENG_20070319.0041.LDC2009T13	Iran's developing missile program-23	nationality	Iran-19	1		While the U.S. has tried to allay those concerns with assurances that the deterrent was intended to counteract Iran's developing missile program and the small number of installations would have little effect on Russia's thousands of missiles, Moscow has remained unconvinced and has suggested the deployment could lead to a new arms race or rekindling of the Cold War.
8483	APW_ENG_20070319.0041.LDC2009T13	Russia's thousands-37	nationality	Russia-35		1	While the U.S. has tried to allay those concerns with assurances that the deterrent was intended to counteract Iran's developing missile program and the small number of installations would have little effect on Russia's thousands of missiles, Moscow has remained unconvinced and has suggested the deployment could lead to a new arms race or rekindling of the Cold War.
8489	XIN_ENG_20071016.0346.LDC2009T13	White House spokesman Tony Fratto-37	jobTitle	spokesman-35	1		India is a thriving democracy and they have work to do and they may need some additional time on their end to get their part of this deal done, White House spokesman Tony Fratto said.
8492	XIN_ENG_20071016.0346.LDC2009T13	Indian Prime Minister Manmohan Singh-15	nationality	Indian-11	1		According to a report by the Washington Post Tuesday, Indian Prime Minister Manmohan Singh told U.S. President George W. Bush on Monday that certain difficulties would prevent India from moving forward on the pact for the foreseeable future.
8492	XIN_ENG_20071016.0346.LDC2009T13	Indian Prime Minister Manmohan Singh-15	jobTitle	prime minister-13	1		According to a report by the Washington Post Tuesday, Indian Prime Minister Manmohan Singh told U.S. President George W. Bush on Monday that certain difficulties would prevent India from moving forward on the pact for the foreseeable future.
8492	XIN_ENG_20071016.0346.LDC2009T13	U.S. President George W. Bush-21	jobTitle	president-18	1		According to a report by the Washington Post Tuesday, Indian Prime Minister Manmohan Singh told U.S. President George W. Bush on Monday that certain difficulties would prevent India from moving forward on the pact for the foreseeable future.
8507	AFP_ENG_20080321.0453.LDC2009T13	President Putin-3	jobTitle	president-2	1		President Putin just told me that it won't be easier with you than with him.
8527	AFP_ENG_20080321.0453.LDC2009T13	Senator Clinton-16	jobTitle	senator-15	1		With all due respect, I've won twice as many states as Senator Clinton.
8538	AFP_ENG_20080321.0453.LDC2009T13	Pakistan's The News-7	nationality	Pakistan-4	1		-- Headline in Pakistan's The News after Australia scrapped their cricket tour in the wake of twin bomb blasts in the Pakistan city of Lahore.
8538	AFP_ENG_20080321.0453.LDC2009T13	the Pakistan city of Lahore-26	nationality	Pakistan-23		1	-- Headline in Pakistan's The News after Australia scrapped their cricket tour in the wake of twin bomb blasts in the Pakistan city of Lahore.
8544	CNA_ENG_20080416.0023.LDC2009T13	eastern Panama Province-39	nationality	Panama-38		1	Once the highways are completed, Hou said, the agricultural produce grown in rural villages can be easily transported and sold in urban areas, while the hospital that Taiwan promised to help build in eastern Panama Province will greatly benefit the poor in that area.
8546	CNA_ENG_20080416.0023.LDC2009T13	Panama City-10	nationality	Panama-9		1	As to the football stadium Rommel Fernandez in Panama City, which Taiwan has helped to expand, First Vice President Samuel Lewis said that it will be able to accommodate some 40,000 people, double the original 20,000 capacity, once the construction work is completed and be suitable for international matches.
8546	CNA_ENG_20080416.0023.LDC2009T13	First Vice President Samuel Lewis-23	jobTitle	president-21		1	As to the football stadium Rommel Fernandez in Panama City, which Taiwan has helped to expand, First Vice President Samuel Lewis said that it will be able to accommodate some 40,000 people, double the original 20,000 capacity, once the construction work is completed and be suitable for international matches.
8616	APW_ENG_20080918.0656.LDC2009T13	the Palestinian people-27	nationality	Palestinian-26	1		Ahmadinejad also repeated previous anti-Israel comments, calling the Holocaust by Nazi Germany a fake and saying Israel is perpetrating a holocaust on the Palestinian people.
8623	AFP_ENG_20080513.0583.LDC2009T13	A380 launch customer Singapore Airlines (SIA)-8	nationality	Singapore-4	1		A380 launch customer Singapore Airlines (SIA), which already has four of the aircraft and is awaiting a fifth in July, said Tuesday fresh delays could have an impact on its operations.
8645	AFP_ENG_20070329.0667.LDC2009T13	Brazilian playmaker Fred-3	nationality	Brazilian-1	1		Brazilian playmaker Fred, who led the Melbourne Victory to the Australian club championship last month, has signed with DC United, the Major League Soccer club announced here Thursday.
8645	AFP_ENG_20070329.0667.LDC2009T13	the Australian club championship-14	nationality	Australian-12	1		Brazilian playmaker Fred, who led the Melbourne Victory to the Australian club championship last month, has signed with DC United, the Major League Soccer club announced here Thursday.
8646	AFP_ENG_20070329.0667.LDC2009T13	Tuesday's North American Champions Cup second-leg-24	nationality	American-21		1	Helbert Frederico Carreiro da Silva, a 27-year-old midfielder, is training with United in Mexico for Tuesday's North American Champions Cup second-leg match at Chivas of Guadalajara.
8689	AFP_ENG_20070307.0699.LDC2009T13	a delegate quota-27	jobTitle	delegate-26		1	Lawmakers attending the annual session of parliament will vote on a bill stipulating provinces and municipalities with large numbers of migrant workers set aside a delegate quota for the group, Xinhua news agency reported.
8709	APW_ENG_20070805.0576.LDC2009T13	Israel's treatment of Holocaust survivors-10	nationality	Israel-5	1		The current flare-up over Israel's treatment of Holocaust survivors began last week, when the government announced $28 million in new stipends for 120,000 needy survivors -- about half of those now in Israel.
8714	APW_ENG_20070805.0576.LDC2009T13	Prime Minister Ehud Olmert-11	jobTitle	prime minister-9	1		At Sunday's weekly Cabinet meeting, Prime Minister Ehud Olmert said the issue was sensitive and painful and acknowledged that previous governments had failed to address it.
8728	APW_ENG_20070805.0576.LDC2009T13	an Israeli nonprofit-10	nationality	Israeli-9	1		In her work as the head of an Israeli nonprofit, she said, she had seen survivors who have to chose between buying food or medicine.
8749	NYT_ENG_20080123.0149.LDC2009T13	Russian Sultan Ibragimov (22-22	nationality	Russian-18	1		Klitschko (49-3) is preparing for a title-unification bout Feb. 23 at Madison Square Garden against Russian Sultan Ibragimov (22
8753	NYT_ENG_20080123.0149.LDC2009T13	the training capital of the world-9	school	training-5		1	Florida is the training capital of the world, said Steward, who lives in Detroit.
8780	NYT_ENG_20080123.0149.LDC2009T13	undefeated Irish middleweight Andy Lee-15	nationality	Irish-12	1		Steward also is working with 10th-ranked cruiserweight Jonathan Banks and undefeated Irish middleweight Andy Lee in the PGA National tent.
8799	AFP_ENG_20080811.0245.LDC2009T13	England's progress-7	nationality	England-5		1	The main obstacle to England's progress will be Croatia, who stopped Steve McClaren's team reaching Euro 2008 when they won 3-2 at Wembley last year.
8809	AFP_ENG_20080811.0245.LDC2009T13	Spain's final triumph-16	nationality	Spain-13	1		But the Italian watched most of the tournament, which finished with Spain's final triumph over Germany, and saw nothing that made him think England were inferior.
8816	AFP_ENG_20080811.0245.LDC2009T13	the England coach-24	nationality	England-23	1		Rio Ferdinand has been tipped as Capello's favoured choice ahead of John Terry, Steven Gerrard and David Beckham and the England coach will give his chosen one the good news when the squad meet up next week.
8828	APW_ENG_20071214.0423.LDC2009T13	Japanese whalers-7	nationality	Japanese-6	1		Using the military to track Japanese whalers as part of Australia's anti-whaling campaign could cause a diplomatic rift with Tokyo, the opposition warned Friday.
8828	APW_ENG_20071214.0423.LDC2009T13	Australia's anti-whaling campaign-14	nationality	Australia-11	1		Using the military to track Japanese whalers as part of Australia's anti-whaling campaign could cause a diplomatic rift with Tokyo, the opposition warned Friday.
8830	APW_ENG_20071214.0423.LDC2009T13	a senior colleague Robert McClelland-17	jobTitle	senior-14		1	A week before his Labor Party won elections on Nov. 24, a senior colleague Robert McClelland promised military resources would be used to monitor the Japanese fleet.
8830	APW_ENG_20071214.0423.LDC2009T13	the Japanese fleet-28	nationality	Japanese-27	1		A week before his Labor Party won elections on Nov. 24, a senior colleague Robert McClelland promised military resources would be used to monitor the Japanese fleet.
8833	APW_ENG_20071214.0423.LDC2009T13	the annual Japanese slaughter of hundreds of whales in the southern sanctuary-21	nationality	Japanese-12		1	Labor in opposition had promised a tougher stance against the annual Japanese slaughter of hundreds of whales in the southern sanctuary, which Japan does not recognize.
8841	APW_ENG_20070427.1076.LDC2009T13	the former East German parliament-33	nationality	German-32	1		If owning a chunk of the Berlin Wall is not enough for die-hard fans of communist-era collectables, bids are now being taken for three grandiose murals from the former East German parliament.
8844	APW_ENG_20070427.1076.LDC2009T13	the East German parliament-22	nationality	German-21	1		All three pieces were made in 1975-76 by the well-known Meissen porcelain manufacturer and were specially ordered by the East German parliament.
