High Recall results

Input Files: 
   Extractions File: tac_development/benchmark/results/39-result-file
   Answer Key File: tac_development/benchmark/scoring/38-answer-key.txt
Output Files: 
   Scoring Report: tac_development/benchmark/scoring/39-extraction-scoring
   New Answer Key: tac_development/benchmark/scoring/39-answer-key-untagged.txt


Correct Extractions ------------------------------------------------

SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
9612	NYT_ENG_20080107.0181.LDC2009T13	campaign manager Michael DuHaime-4	jobTitle	campaign manager-2	1		campaign manager Michael DuHaime told reporters in November that Giuliani's leads in Florida, New York and New Jersey were momentum-proof, unassailable by any candidate, even one who swept through the early contests.
9627	AFP_ENG_20080724.0711.LDC2009T13	Secretary of State Condoleezza Rice-6	jobTitle	secretary of state-4	1		US Secretary of State Condoleezza Rice said Thursday the ball is now in North Korea's court after six-party talks here with her North Korean counterpart on verifying Pyongyang's nuclear disarmament.
9630	AFP_ENG_20080724.0711.LDC2009T13	North Korean Foreign Minister Pak Ui-Chun-10	jobTitle	foreign minister-8	1		Rice, who met North Korean Foreign Minister Pak Ui-Chun for the first time, said the talks had focused overwhelmingly on a protocol that Washington hopes will be agreed by early August.
9634	AFP_ENG_20080724.0711.LDC2009T13	US President George W. Bush-5	jobTitle	president-2	1		US President George W. Bush has begun the procedure to remove North Korea from a blacklist of countries that allegedly sponsor terrorism as well as ease economic sanctions on North Korea, though most remain in place.
9645	APW_ENG_20070831.1410.LDC2009T13	Republican Senator John Warner of Virginia, one of the most authoritative voices-13	jobTitle	senator-2	1		Republican Senator John Warner of Virginia, one of the most authoritative voices in the U.S. Congress on the military and a key figure in the debate over Iraq, said Friday he will not seek a sixth term in 2008.
9649	APW_ENG_20070831.1410.LDC2009T13	President George W. Bush-31	jobTitle	president-28	1		Warner, former chairman of the Senate Armed Services Committee, became a respected voice on the Iraq war because of his cautious views and loyalty to President George W. Bush, as well as his expertise on national security issues.
9653	APW_ENG_20070831.1410.LDC2009T13	Warner, a courtly senator with chiseled features and a full shock of gray hair-15	jobTitle	senator-5	1		Warner, a courtly senator with chiseled features and a full shock of gray hair, chose a sentimental setting for his announcement: the steps of the University of Virginia's signature structure, the Rotunda, designed by school founder Thomas Jefferson.
9659	APW_ENG_20070831.1410.LDC2009T13	Sen. Hillary Rodham Clinton-4	jobTitle	sen.-1	1		Sen. Hillary Rodham Clinton said she will miss her friend and colleague.
9660	APW_ENG_20070831.1410.LDC2009T13	Senator Warner-20	jobTitle	senator-19	1		At a time when the tone in Washington is so often defined by partisanship and rancor, Senator Warner has always risen above the fray, focused on what he believed was the right course for our nation, Clinton said.
9668	APW_ENG_20080924.0608.LDC2009T13	Prime Minister Matti Vanhanen-4	jobTitle	prime minister-2	1		Prime Minister Matti Vanhanen said it was time to consider restricting access to guns in a country with more than 1.6 million firearms in private hands.
9684	APW_ENG_20080924.0608.LDC2009T13	investigation leader Jari Neulaniemi-16	jobTitle	leader-14	1		He really went out with the intention of killing, investigation leader Jari Neulaniemi said.
9687	APW_ENG_20080924.0608.LDC2009T13	Police spokesman Urpo Lintula-4	jobTitle	police spokesman-2	1		Police spokesman Urpo Lintula said Saari had acquired a permit for his weapon, a .22-caliber handgun, in August.
9738	AFP_ENG_20080117.0307.LDC2009T13	mentor, incumbent President Vladimir Putin-40	jobTitle	president-38	1		While there is no sign of serious competition in the polls, the Kremlin is hard at work turning this previously low profile bureaucrat into someone closer in style to his long-time supremely confident mentor, incumbent President Vladimir Putin.
9764	XIN_ENG_20070412.0108.LDC2009T13	Foreign Ministry spokesman Qin Gang-5	jobTitle	spokesman-3	1		Foreign Ministry spokesman Qin Gang made the remarks when asked to comment on whether the current situation in Kyrgyzstan would affect a summit of the Shanghai Cooperation Organization (SCO) to be scheduled in the country's capital Bishkek in August.
9765	XIN_ENG_20070412.0108.LDC2009T13	President Kurmanbek Bakiyev-20	jobTitle	president-18	1		According to reports, thousands of opposition members launched protests and rallies since April 9 to press President Kurmanbek Bakiyev to step down.
9815	APW_ENG_20070111.0138.LDC2009T13	James Hill, president of the Great Northern Railway-34	jobTitle	president-29	1		In 1910, it became forever linked to its giant neighbor to the south -- Glacier Park is eight times bigger in area -- when James Hill, president of the Great Northern Railway in the U.S., decided to make Glacier and Waterton the playground of the Northwest with a network of hotels, camps, and chalets targeting wealthy tourists who would travel on his railroad.
9866	AFP_ENG_20081210.0089.LDC2009T13	Major League Baseball president Bob DuPuy-18	jobTitle	president-16	1		We're very excited about the World Baseball Classic, Major League Baseball president Bob DuPuy said.
9871	AFP_ENG_20081210.0089.LDC2009T13	Harvey Schiller, president of the International Baseball Federation-9	jobTitle	president-4	1		Harvey Schiller, president of the International Baseball Federation, said the 2009 event might help convince the IOC to reinstate the sport next October when it meets to consider the 2016 Olympic host and sporting lineup.
9881	AFP_ENG_20081210.0089.LDC2009T13	Doyle Pryor, assistant general counsel-22	jobTitle	assistant general counsel-22	1		That is pending and we anticipate approval of that application very soon, said Doyle Pryor, assistant general counsel for the players union.
9885	AFP_ENG_20070128.0071.LDC2009T13	Daniel Glaser, deputy assistant secretary-6	jobTitle	deputy assistant secretary-6	1		Daniel Glaser, deputy assistant secretary for terrorist financing and financial crimes, will hold talks with North Korean officials in the Chinese capital Tuesday, the spokesperson told AFP.
9922	APW_ENG_20070223.0894.LDC2009T13	President Toomas Hendrik Ilves-10	jobTitle	president-7	1		The fight came one day after President Toomas Hendrik Ilves vetoed a law calling for the monument's removal.
9925	APW_ENG_20070223.0894.LDC2009T13	Tallinn police spokesman Harrys Puusepp-15	jobTitle	police spokesman-13	1		Everybody backed off and left their own way, Tallinn police spokesman Harrys Puusepp.
9969	APW_ENG_20070908.0481.LDC2009T13	President Abdelaziz Bouteflika-30	jobTitle	president-28	1		The attack came just two days after another bombing killed at least 22 in a crowd of people in eastern Algeria who were waiting to see visiting President Abdelaziz Bouteflika, who has devoted his eight years in office to ending the insurgency.
9977	APW_ENG_20070908.0481.LDC2009T13	prime minister's office-21	jobTitle	prime minister-19	1		The group claimed responsibility for other attacks this year, including an April suicide bombing outside the prime minister's office in Algiers and a simultaneous attack on a police station that killed 32 people.
10051	AFP_ENG_20070620.0123.LDC2009T13	Prime Minister Surayud Chulanont-11	jobTitle	prime minister-9	1		Despite an upsurge in violence, army-appointed Prime Minister Surayud Chulanont insisted that his government would adhere to a peaceful approach.
10055	AFP_ENG_20070620.0123.LDC2009T13	Buddhist Thailand-17	religion	buddhist-16	1		The Muslim-majority region was once an autonomous sultanate, until it was annexed by mainly Buddhist Thailand a century ago.
10079	AFP_ENG_20070301.0347.LDC2009T13	Bernard Darties, the deputy director of the office-31	jobTitle	deputy director-28	1		A detailed description of the artworks was sent out to all police in France and in neighbouring countries through Interpol, said Bernard Darties, the deputy director of the office overseeing trafficking in cultural goods.
10084	AFP_ENG_20070301.0347.LDC2009T13	Paul Lombard, a lawyer-36	jobTitle	lawyer-36	1		The paintings were on display in the apartment located in the chic Left Bank area of Paris, but security precautions had been taken to protect the works, according to Paul Lombard, a lawyer representing the Picasso family.
10105	AFP_ENG_20080801.0112.LDC2009T13	Iranian President Mahmoud Ahmadinejad-4	jobTitle	president-2	1		Iranian President Mahmoud Ahmadinejad said on Friday that his country will use force against its enemies to defend its nuclear drive, state television reported.
10110	AFP_ENG_20080801.0112.LDC2009T13	US State Department acting spokesman Gonzalo Gallegos-19	jobTitle	spokesman-17	1		We want and we expect a response this weekend, US State Department acting spokesman Gonzalo Gallegos said.
10114	AFP_ENG_20080801.0112.LDC2009T13	Iranian Foreign Minister Manouchehr Mottaki-5	jobTitle	foreign minister-3	1		Iranian Foreign Minister Manouchehr Mottaki said on Thursday that there was no deadline and that his country had already replied.
10120	AFP_ENG_20070404.0514.LDC2009T13	Taliban spokesman Yousuf Ahmadi-35	jobTitle	spokesman-33	1		We have seized two foreigners and three Afghans -- two of them interpreters, one of them a driver -- on the road between Nimroz and Farah, said Taliban spokesman Yousuf Ahmadi.
10130	AFP_ENG_20070404.0514.LDC2009T13	ministry spokesman Zemarai-15	jobTitle	spokesman-14	1		Police have launched a search and investigation, Afghan interior ministry spokesman Zemarai Bashary told AFP.
10143	XIN_ENG_20080826.0200.LDC2009T13	Czech Prime Minister Mirek Topolanek-5	jobTitle	prime minister-3	1		Czech Prime Minister Mirek Topolanek said after a meeting with President Vaclav Klaus on Tuesday that he disagreed with Russia's recognition of South Ossetia and Abkhazia as independent states.
10143	XIN_ENG_20080826.0200.LDC2009T13	President Vaclav Klaus-13	jobTitle	president-11	1		Czech Prime Minister Mirek Topolanek said after a meeting with President Vaclav Klaus on Tuesday that he disagreed with Russia's recognition of South Ossetia and Abkhazia as independent states.
10144	XIN_ENG_20080826.0200.LDC2009T13	Prime Minister Topolanek-7	jobTitle	prime minister-6	1		The Czech government of Prime Minister Topolanek has backed Georgia in the recent conflict over South Ossetia.
10147	XIN_ENG_20080826.0200.LDC2009T13	President Vaclav Klaus-5	jobTitle	president-3	1		However, President Vaclav Klaus said it was Georgia that was responsible for the Russia-Georgia conflict.
10183	LTW_ENG_20070728.0017.LDC2009T13	Arvid Johnson, operations manager of the 3,000-member American Society of Dowsers-22	jobTitle	operations manager-15	1		Dowsers themselves debate how to define their practice, said Arvid Johnson, operations manager of the 3,000-member American Society of Dowsers, based in Vermont.
10201	XIN_ENG_20071019.0189.LDC2009T13	Jose Socrates, prime minister of Portugal-20	jobTitle	prime minister-18	1		We've managed to complete our plan at the summit, Jose Socrates, prime minister of Portugal, which holds the rotating EU presidency, told reporters at the end of the summit.
10211	XIN_ENG_20071211.0110.LDC2009T13	United Nations Secretary-General Ban Ki-moon-13	jobTitle	secretary-general-11	1		Contact groups and informal consultations continued Tuesday as United Nations Secretary-General Ban Ki-moon joined the discussions here on Tuesday morning to add to voices for global actions on climate change.
10217	XIN_ENG_20071211.0110.LDC2009T13	UNFCCC Executive Secretary Yvo de Boer-14	jobTitle	executive secretary-11	1		In a daily press briefing on Tuesday, UNFCCC Executive Secretary Yvo de Boer hailed the agreement as encouraging.
10226	XIN_ENG_20071211.0110.LDC2009T13	UN Secretary-General Ban Ki-moon-4	jobTitle	secretary-general-2	1		UN Secretary-General Ban Ki-moon will deliver a statement at the opening of the High-Level segment on Wednesday and the segment is due to end on Friday.
10264	AFP_ENG_20080430.0252.LDC2009T13	Northern League stalwart, former reforms minister Roberto Calderoli-13	jobTitle	reforms minister-11	1		On Tuesday, another Northern League stalwart, former reforms minister Roberto Calderoli, said allowing free circulation to new members like Romania was a mistake.
10286	APW_ENG_20080812.0924.LDC2009T13	President Mikhail Saakashvili-15	jobTitle	president-13	1		Thousands of Georgians are rallying in an emphatic show of support for President Mikhail Saakashvili after the country came under attack from Russian forces.
10289	APW_ENG_20080812.0924.LDC2009T13	Deputy Prime Minister Gia Baramidze-5	jobTitle	deputy prime minister-3	1		Deputy Prime Minister Gia Baramidze told the crowd they should hold their flags high and stand together, saying we shouldn't be afraid of the enemy.
10290	APW_ENG_20080812.0924.LDC2009T13	Russian President Dmitry Medvedev-4	jobTitle	president-2	1		Russian President Dmitry Medvedev ordered a halt to the military action Tuesday, but it was unclear whether all fighting had stopped.
10332	APW_ENG_20080112.0749.LDC2009T13	South African captain Graeme Smith-5	jobTitle	captain-3	1		South African captain Graeme Smith acknowledged the contribution Steyn made to the win, but said the day belonged to Pollock.
10339	APW_ENG_20080413.0540.LDC2009T13	Serie A leader Inter Milan-24	jobTitle	leader-22	1		AS Roma scored three second-half goals Sunday to rally for a 3-1 victory at Udinese and put pressure on Serie A leader Inter Milan.
10355	APW_ENG_20080413.0540.LDC2009T13	Roma captain Francesco Totti-4	jobTitle	captain-2	1		Roma captain Francesco Totti returned following a two-week absence due to an injury, which caused him to miss both games against United.
10386	NYT_ENG_20081215.0241.LDC2009T13	Joseph Llopis, the mayor of Calayan Island-12	jobTitle	mayor-9	1		The Associated Press quoted Joseph Llopis, the mayor of Calayan Island, as saying that hours before the ferry capsized, three children fell into the sea as the vessel was lashed by huge waves.
10407	APW_ENG_20070403.1031.LDC2009T13	South African Football Association CEO Raymond Hack-7	jobTitle	ceo-5	1		South African Football Association CEO Raymond Hack injured his eye in Monday's skirmish with the intruder, the South African Press Association reported.
10408	APW_ENG_20070403.1031.LDC2009T13	Irvin Khoza, chairman of the local organizing committee-25	jobTitle	chairman-20	1		We want to express our sympathy to Raymond Hack for what happened, said Irvin Khoza, chairman of the local organizing committee.
10418	APW_ENG_20070403.1031.LDC2009T13	Organizing committee spokeswoman Thumi Makgabo-5	jobTitle	spokeswoman-3	1		Organizing committee spokeswoman Thumi Makgabo confirmed that papers had been lodged and that the city was studying the documentation and was expected to oppose the action.
10453	NYT_ENG_20080225.0148.LDC2009T13	Islam's most revered holy men-42	religion	islam-37	1		The blasts were the third attack on Shiite pilgrims observing Arbaeen, which commemorates the end of the 40-day mourning for the death of Imam Hussein, grandson of the Prophet Muhammad and one of Shiite Islam's most revered holy men.
10455	NYT_ENG_20080225.0148.LDC2009T13	Col. Allen Batschelet, the chief of staff-32	jobTitle	chief of staff-32	1		We condemn this atrocity against innocent Iraqi citizens who were exercising their right to participate in a religious commemoration, said Col. Allen Batschelet, the chief of staff at Multinational Division Baghdad.
10460	NYT_ENG_20080225.0148.LDC2009T13	al-Khazaaly, the governor of Karbala-7	jobTitle	governor-5	1		Aqeel al-Khazaaly, the governor of Karbala, estimated that 5 million pilgrims had traveled to the city by Monday and said he expected more than 9 million by the time the commemoration ends Thursday.
10500	XIN_ENG_20071205.0313.LDC2009T13	Togolese Public Service Minister Foli-Bazi Katari-6	jobTitle	public service minister-4	1		Togolese Public Service Minister Foli-Bazi Katari said the government will support any efforts deployed to prevent leadership squabbles experienced by a number of unions in the country.
10536	NYT_ENG_20070606.0275.LDC2009T13	Ailton Guimaraes, president of the league of samba schools-19	jobTitle	president-13	1		Among those jailed in this most recent scandal was Ailton Guimaraes, president of the league of samba schools, who is said by authorities to be the animal game's boss of bosses.
10545	NYT_ENG_20070606.0275.LDC2009T13	President Luiz Inacio Lula da Silva's top political operatives-20	jobTitle	president-11	1		In 2004, a videotape surfaced in which one of President Luiz Inacio Lula da Silva's top political operatives was seen offering to rewrite an online lottery contract to favor an animal game boss nicknamed Charlie Waterfall.
10560	AFP_ENG_20070419.0758.LDC2009T13	public security ministry spokesman Wu Heping-24	jobTitle	spokesman-22	1		Police caught up with one in east China's Jiangsu Province early Thursday, it said, citing public security ministry spokesman Wu Heping, while the other had been arrested Wednesday in Beijing.
10572	NYT_ENG_20081108.0055.LDC2009T13	Sen. John McCain-3	jobTitle	sen.-1	1		Sen. John McCain won the state by 20 points compared with President Bush's 9-point victory in 2004.
10572	NYT_ENG_20081108.0055.LDC2009T13	President Bush's 9-point victory-16	jobTitle	president-12	1		Sen. John McCain won the state by 20 points compared with President Bush's 9-point victory in 2004.
10580	NYT_ENG_20081108.0055.LDC2009T13	Jerry Cox, president of Family Council Action Committee-36	jobTitle	president-31	1		We believe that the best place for a child to grow up is in a stable home with a married mother and father, said Jerry Cox, president of Family Council Action Committee, which obtained 95,000 signatures to place the proposal on state ballots.
10584	NYT_ENG_20081108.0055.LDC2009T13	Brett Kincaid, the campaign director-26	jobTitle	campaign director-26	1		Arkansas has three times as many children who need homes as people willing to adopt or foster them, said Brett Kincaid, the campaign director for Arkansas Families First, a coalition of groups opposing the ban.
10691	APW_ENG_20070906.0497.LDC2009T13	U.S. President George W. Bush-21	jobTitle	president-18	1		Hu's meeting with Howard comes a day after the Australian leader spent a day hosting U.S. President George W. Bush.
10736	APW_ENG_20070321.1122.LDC2009T13	Micky Rosenfeld, an Israeli police spokesman-7	jobTitle	police spokesman-7	1		Micky Rosenfeld, an Israeli police spokesman, said police will call Hirchson back in for more questioning based on the statements and evidence.
10739	APW_ENG_20070321.1122.LDC2009T13	spokesman, Ido Hartuv-7	jobTitle	spokesman-4	1		The minister's spokesman, Ido Hartuv, refused to answer questions about the investigation.
10741	APW_ENG_20070321.1122.LDC2009T13	Prime Minister Ehud Olmert-10	jobTitle	prime minister-8	1		Hirchson is a longtime associate of Prime Minister Ehud Olmert, who is facing accusations about his role in the sale of one of Israel's largest banks.
10743	APW_ENG_20070321.1122.LDC2009T13	President Moshe Katsav-3	jobTitle	president-1	1		President Moshe Katsav could be indicted on charges of rape and other serious offenses, and former Justice Minister Haim Ramon was forced to resign and later convicted for forcibly kissing a young woman soldier.
10743	APW_ENG_20070321.1122.LDC2009T13	Justice Minister Haim Ramon-21	jobTitle	justice minister-19	1		President Moshe Katsav could be indicted on charges of rape and other serious offenses, and former Justice Minister Haim Ramon was forced to resign and later convicted for forcibly kissing a young woman soldier.
10747	AFP_ENG_20070301.0452.LDC2009T13	department spokesman Sean McCormack-43	jobTitle	spokesman-41	1		Assistant Secretary of State Ellen Sauerbrey will travel to Damascus along with an official of the UN refugee agency as part of a regional tour dealing with humanitarian issues related to Iraqi refugees in those countries, said department spokesman Sean McCormack.
10749	AFP_ENG_20070301.0452.LDC2009T13	prime minister Rafiq Hariri-26	jobTitle	prime minister-24	1		The United States withdrew its ambassador from Damascus after Syria was implicated in the February 2005 assassination in Beirut of former Lebanese prime minister Rafiq Hariri.
10750	AFP_ENG_20070301.0452.LDC2009T13	President George W. Bush-7	jobTitle	president-4	1		The administration of President George W. Bush has since refused high-level contacts with Syria, which it accuses of backing anti- US insurgents in neighboring Iraq and efforts by the Lebanese Islamic movement Hezbollah to topple the Western-backed government of Lebanon.
10751	AFP_ENG_20070301.0452.LDC2009T13	Secretary of State Condoleezza Rice-13	jobTitle	secretary of state-11	1		But in a sudden policy shift, US Secretary of State Condoleezza Rice announced this week that she and other US officials would join their Syrian and Iranian counterparts at conferences on Iraq's future in the coming weeks.
10756	AFP_ENG_20070202.0386.LDC2009T13	glamorous Bollywood actress Shilpa Shetty-9	jobTitle	actress-7	1		The move comes after glamorous Bollywood actress Shilpa Shetty suffered alleged racist bullying on the reality television show, sparking condemnation from around the world.
10758	AFP_ENG_20070202.0386.LDC2009T13	London Mayor Ken Livingstone-4	jobTitle	mayor-2	1		London Mayor Ken Livingstone attacked programme makers for deliberately broadcasting racist comments.
10763	AFP_ENG_20070202.0386.LDC2009T13	second, former S Club singer Jo O'Meara-9	jobTitle	singer-7	1		A second, former S Club singer Jo O'Meara, issued a lengthy public statement saying she was shattered and totally devastated by the show's fallout but insisted she was not asking for pity.
10817	XIN_ENG_20080806.0410.LDC2009T13	executive director Gilbert Felli-29	jobTitle	executive director-27	1		When asked if there is a deadline set for the DPRK and South Korea to decide on a joint march, IOC's Olympic Games executive director Gilbert Felli said: For me at the last minute.
10877	APW_ENG_20071113.1525.LDC2009T13	Governor's spokesman Jeff Macedo-5	jobTitle	governor-1	1		Governor's spokesman Jeff Macedo said the state Department of Fish and Game will determine which fishing areas will be affected by the order.
10877	APW_ENG_20071113.1525.LDC2009T13	spokesman Jeff Macedo-5	jobTitle	spokesman-3	1		Governor's spokesman Jeff Macedo said the state Department of Fish and Game will determine which fishing areas will be affected by the order.
10954	APW_ENG_20070325.0151.LDC2009T13	Florida captain Olli Jokinen-4	jobTitle	captain-2	1		Florida captain Olli Jokinen then fired wide on his club's final attempt.
10980	APW_ENG_20070614.0263.LDC2009T13	Victor Shum, energy analyst-28	jobTitle	energy analyst-28	1		There were general expectations that gasoline inventories would continue to build ... but the market didn't see it, said Victor Shum, energy analyst with Purvin &amp
11023	AFP_ENG_20080402.0608.LDC2009T13	Tomoko Kamei, a spokeswoman-17	jobTitle	spokeswoman-17	1		Participants will fly first-class and stay at a top-notch hotel, said Tomoko Kamei, a spokeswoman for SBI Holdings, whose health service subsidiary is organising the trip in partnership with top travel agency JTB.
11049	NYT_ENG_20070625.0073.LDC2009T13	Liberian president Charles Taylor-21	jobTitle	president-19	1		Almost two years earlier, Bility, a journalist imprisoned and tortured by the regime of former Liberian president Charles Taylor, had fled Africa for Boston and heeded a resettlement official's advice to become a Red Sox fan.
11076	NYT_ENG_20070625.0073.LDC2009T13	President Samuel K. Doe-19	jobTitle	president-16	1		Bility traces his interest in journalism to the unrest that swept his native country after President Samuel K. Doe was killed in 1990.
11080	NYT_ENG_20070625.0073.LDC2009T13	Binaifer Nowrojee, former legal counsel-26	jobTitle	legal counsel-26	1		During this period of chaos, West African peacekeepers managed to ring off the capital city of Monrovia, says Binaifer Nowrojee, former legal counsel for Human Rights Watch Africa.
11139	NYT_ENG_20070625.0073.LDC2009T13	President Ellen Johnson-Sirleaf-12	jobTitle	president-10	1		Like many other Liberians, Bility is hopeful that President Ellen Johnson-Sirleaf will bring progress.
11155	LTW_ENG_20080929.0015.LDC2009T13	president's term-21	jobTitle	president-19	1		At age 88, Justice John Paul Stevens is seen as likely to step down during the next president's term.
11166	LTW_ENG_20080929.0015.LDC2009T13	navy spokesman Igor Dygalo-18	jobTitle	spokesman-16	1		SEVASTOPOL, Ukraine -- Skimming the Black Sea aboard a military motorboat, Russian navy spokesman Igor Dygalo turned to an entourage of television cameras.
11197	LTW_ENG_20080929.0015.LDC2009T13	Powerful Moscow Mayor Yuri M. Luzhkov-6	jobTitle	mayor-3	1		Powerful Moscow Mayor Yuri M. Luzhkov, who has been banned from Ukraine for his rhetoric on Crimea, has said the region doesn't belong to Ukraine.
11214	LTW_ENG_20080929.0015.LDC2009T13	Rear Adm. Andrei Baranov, the fleet's deputy chief of staff-29	jobTitle	chief of staff-29	1		Nothing prevents us from building up our forces here in Ukrainian territory, said Rear Adm. Andrei Baranov, the fleet's deputy chief of staff.
11376	APW_ENG_20071101.1217.LDC2009T13	WTA Tour chief executive Larry Scott-6	jobTitle	chief executive-4	1		WTA Tour chief executive Larry Scott said the tour had not received any official information about a positive test and as a result we are not in a position to comment on the matter.
11381	APW_ENG_20071101.1217.LDC2009T13	association president Rene Stammbach-27	jobTitle	president-25	1		With Martina a great player is retiring, who was always an example and a figurehead for tennis in Switzerland, association president Rene Stammbach said in the statement.
11401	AFP_ENG_20070805.5002.LDC2009T13	Great Britain rugby league captain Andy Farrell-45	jobTitle	captain-43	1		Perry, told to lose weight by Ashton during England's 2-0 series defeat against South Africa in June, was named man-of-the-match and the England coach also praised the midfield duo of debutant Dan Hipkiss and former Great Britain rugby league captain Andy Farrell
11417	XIN_ENG_20081027.0282.LDC2009T13	Wang Xun, president of Syngenta Biotechnology China-27	jobTitle	president-23	1		China is increasingly recognized for the scale and caliber of its biotech expertise in agriculture, said Wang Xun, president of Syngenta Biotechnology China.
11435	APW_ENG_20070624.0434.LDC2009T13	Vijay Kumar, a local police superintendent-39	jobTitle	police superintendent-39	1		The gunfight occurred about 170 kilometers (100 miles) north of Srinagar near the Line of Control, the de facto border that separates the two parts of Kashmir, said Vijay Kumar, a local police superintendent.
11542	NYT_ENG_20071024.0190.LDC2009T13	Sen. Joseph R. Biden Jr. of Delaware, a Democratic candidate for president and chairman of the Senate Foreign Relations Committee-21	jobTitle	sen.-1	1		Sen. Joseph R. Biden Jr. of Delaware, a Democratic candidate for president and chairman of the Senate Foreign Relations Committee, said recently that the specter of a Giuliani presidency frightened him.
11555	NYT_ENG_20071024.0190.LDC2009T13	William Kristol, editor of The Weekly Standard-42	jobTitle	editor-38	1		I would say, as a card-carrying member of the neoconservative conspiracy, that I think Giuliani, McCain and Thompson are all getting really good advice -- and Romney, said William Kristol, editor of The Weekly Standard.
11562	NYT_ENG_20071024.0190.LDC2009T13	Jewish Coalition-21	religion	jewish-20	1		Weakness invites attack, Giuliani warned to cheers in a speech he gave recently to the Republican Jewish Coalition.
11565	NYT_ENG_20071024.0190.LDC2009T13	Jewish Coalition-8	religion	jewish-7	1		In a recent speech to the Jewish Coalition, he went further, accusing the Democrats of putting too much stock in diplomacy.
11569	NYT_ENG_20071024.0190.LDC2009T13	governor of Texas-18	jobTitle	governor-16	1		Aides to Giuliani dismiss any comparison to the briefings Bush received when he was the governor of Texas, and a procession of experts -- who called themselves Vulcans, after the Greek god of the forge -- visited him in Austin to school him on policy.
11571	NYT_ENG_20071024.0190.LDC2009T13	Secretary of State George P. Shultz-26	jobTitle	secretary of state-23	1		One of Giuliani's most important foreign policy tutors is Charles Hill, a career diplomat and former deputy to Secretary of State George P. Shultz in the Reagan administration.
11597	NYT_ENG_20080107.0224.LDC2009T13	author, Mark Olfson-37	jobTitle	author-34	1		The concern that the warnings would have a chilling effect on the treatment of depression in young people was not borne out by the data, said the study's lead author, Mark Olfson, a professor of clinical psychiatry at Columbia.
11622	AFP_ENG_20070209.0545.LDC2009T13	Cardinal Vlk-2	jobTitle	cardinal-1	1		Cardinal Vlk has said that he has a list of around 40 priests who admitted privately to him in years immediately following the fall of communism in 1989 that they were collaborators.
11630	XIN_ENG_20071029.0306.LDC2009T13	Maj. Chris Belcher, a coalition spokesman-33	jobTitle	spokesman-33	1		Coalition forces will pursue every avenue to prevent the resurgence of Al- Qaeda's violent influence on the people of Afghanistan, said Maj. Chris Belcher, a coalition spokesman.
11636	APW_ENG_20070325.0792.LDC2009T13	New Zealand spokesman John Durning-5	jobTitle	spokesman-3	1		New Zealand spokesman John Durning confirmed the accident occurred during the team's first training session since relocating from St. Lucia on Friday, where it had won its opening three group games.
11646	APW_ENG_20070713.1343.LDC2009T13	President George W., Bush-15	jobTitle	president-11	1		Two prominent Senate Republicans have drafted legislation that would require President George W., Bush to come up with a plan by mid-October to dramatically narrow the mission of U.S. troops in Iraq.
11657	APW_ENG_20070713.1343.LDC2009T13	Defense Secretary Robert Gates-10	jobTitle	defense secretary-8	1		Appearing at a news conference with Defense Secretary Robert Gates, Pace said that as units operate in the field, they have casualties, they consume vehicles and equipment.
11663	APW_ENG_20070713.1343.LDC2009T13	dictator Saddam Hussein-26	jobTitle	dictator-24	1		Many members contend that authorization -- which led to the U.S. invasion of Iraq in 2003 -- was limited to approval of deposing dictator Saddam Hussein and searching for weapons of mass destruction.
11665	APW_ENG_20070713.1343.LDC2009T13	Prime Minister Nouri al-Maliki-33	jobTitle	prime minister-31	1		The administration sent to the Hill an interim progress report Thursday which said that only about half of some 18 congressionally mandated benchmarks for improvements in the government of Prime Minister Nouri al-Maliki have been accomplished.
11721	XIN_ENG_20071113.0035.LDC2009T13	Chinese Foreign Minister Yang Jiechi-6	jobTitle	foreign minister-4	1		-- Chinese Foreign Minister Yang Jiechi will visit Iran, during which he will exchange views with the Iranian side on China-Iran relations, Iran nuclear issue as well as regional and international issues of common concern.
11730	AFP_ENG_20080327.0122.LDC2009T13	Julie Reside, a State Department spokeswoman-40	jobTitle	spokeswoman-40	1		One US government employee, a US citizen, was killed in the latest round of indirect fire into the International (Green) Zone, according to a statement from Julie Reside, a State Department spokeswoman.
11733	AFP_ENG_20080327.0122.LDC2009T13	State Department spokesman Sean McCormack-5	jobTitle	spokesman-3	1		State Department spokesman Sean McCormack said earlier that he believed that the American who died on Monday -- who was one of five US government employees who were seriously wounded -- was under contract to the US Army.
11741	XIN_ENG_20080918.0151.LDC2009T13	Bogdan Olteanu, Speaker of Romania's Chamber of Deputies-22	jobTitle	speaker-16	1		On the same day, the Uruguayan delegation was also received by Bogdan Olteanu, Speaker of Romania's Chamber of Deputies.
11751	APW_ENG_20080910.1242.LDC2009T13	Turkey goalkeeper Volkan Demirel-25	jobTitle	goalkeeper-23	1		FC Brugge's Wesley Sonck had given the visitors the lead in the 31st minute, heading a free kick past Turkey goalkeeper Volkan Demirel into the top right corner of the net.
11752	APW_ENG_20080910.1242.LDC2009T13	Belgium goalkeeper Stijn Stijnen-35	jobTitle	goalkeeper-33	1		That goal was a wake-up call for Turkey, and the European Championship semifinalists went on the attack for the rest of the first half, forcing several good saves from Belgium goalkeeper Stijn Stijnen.
